loan_amount,interest_rate,annual_income,credit_score,employment_length,dti,num_delinquencies,previous_defaults,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_major_purchase,purpose_small_business,state_CA,state_FL,state_GA,state_IL,state_MI,state_NC,state_NY,state_OH,state_PA,state_TX,target
0.8020735552448067,0.3911114787012242,0.13218688718261895,-1.3576928901750536,0.41010970275164865,-0.9668733458296064,0.6407113451589135,-0.46294145155061833,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.1329394119048172,-0.8777175363414765,1.0076785125993355,-0.34693144028119216,0.49610911617270215,1.1204830136686157,-0.7556175795914996,1.939349324063401,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.20199867741580455,-0.6497841803457817,-0.5585399670985983,0.9786573464648556,-1.5678768059325805,-1.5749802827514219,0.6407113451589135,-0.46294145155061833,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.16540034461568268,-0.4573071241716395,-0.09504843350557796,-1.009725833654216,1.012105596699023,-1.9656271373050505,0.6407113451589135,-0.46294145155061833,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.21836766266052196,2.2373716622663515,-0.8514396379601413,-0.09838354276630823,-0.105886777774672,-1.3783546992927618,0.6407113451589135,-0.46294145155061833,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.3444860970601527,-0.6523167731901782,3.998012563367391,0.46499169160076204,0.7541073564358625,-1.435649571293961,-0.7556175795914996,-0.46294145155061833,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.536215736215521,-0.41425304581689715,0.11338448320434578,-1.7719393860331936,0.0661120490674349,1.8509926316839016,3.4333691946597398,-0.46294145155061833,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.2632973644699872,-1.2652042415341576,-0.9282409035423479,0.1998739342515525,-1.0518803254062599,-0.39262246963577246,2.0370402699093266,-0.46294145155061833,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-1.5495321304598813,-1.6096368683720963,0.3214528398765532,0.05074519574262214,1.012105596699023,-0.5996653025491956,0.6407113451589135,4.341640099677421,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.606349127046525,-1.670419096637615,1.156209165932802,-2.3850241999032407,1.7001009040674504,-0.13349338944853212,-0.7556175795914996,-0.46294145155061833,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.659345078793736,-0.7434901155884565,-0.44062911434083574,-0.39664101978416894,0.49610911617270215,-0.2702197885423022,0.6407113451589135,-0.46294145155061833,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.739087382089942,0.8292500407818376,-0.7893361175325695,0.7632491686186228,-0.9658809119852064,1.5085255558585535,-0.7556175795914996,-0.46294145155061833,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.7042722105942376,-0.12047227586689055,-0.4448153012034041,0.6638300096126692,0.5821085295937556,-0.8796288816459626,-0.7556175795914996,-0.46294145155061833,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.540571731179797,0.9457493116240813,0.720114759240274,-0.015534243594680247,-0.7078826717220461,-0.1295869209029957,-0.7556175795914996,-0.46294145155061833,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.4134799082146117,-0.09767894026732112,-0.6121988503119814,0.630690289944018,1.44210266380429,2.9695447918891245,-0.7556175795914996,-0.46294145155061833,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-1.0674213123438512,-0.7840116010988022,-1.0290151183899792,0.630690289944018,-0.879881498564153,-0.2415723525417025,0.6407113451589135,-0.46294145155061833,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.42277149575419914,-0.7561530798104392,-1.2589955252071547,1.078076505470809,0.49610911617270215,-0.7272766083700475,0.6407113451589135,-0.46294145155061833,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.3063005979924465,0.10492848728440773,-1.0542526787138096,0.05074519574262214,-0.6218832583009927,0.7871310311161861,-0.7556175795914996,-0.46294145155061833,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-1.211830553008175,-1.8071791102350316,1.3233708290717912,-0.7777477959736577,1.012105596699023,-0.9733841267388336,0.6407113451589135,-0.46294145155061833,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.8438177559123261,1.5307782586796979,0.888438196934018,-0.46292045912147134,0.9261061832779693,0.839217278390003,-0.7556175795914996,-0.46294145155061833,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.1370220414064276,-1.3563775839324355,0.4138667249138895,-0.42978073945282014,-1.3958779790904736,-1.5463328467508224,-0.7556175795914996,-0.46294145155061833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.8647879579948431,0.19863442252708205,-0.4808432827706415,0.6141204301096924,-0.9658809119852064,0.5188868576560279,0.6407113451589135,1.939349324063401,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.437345121972647,-1.0322056998496694,-0.6924252199842434,1.0283669259678323,0.0661120490674349,-2.3614826165860605,-0.7556175795914996,-0.46294145155061833,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.3716511251206017,1.5459738157460772,-0.4414499534600645,0.2661533735888549,-0.27788560461677886,-1.0970889640141492,-0.7556175795914996,-0.46294145155061833,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-1.659345078793736,0.7254137341615766,-1.2251970575681612,0.2164437940858781,1.1841044235411298,-0.15042141981252258,-0.7556175795914996,-0.46294145155061833,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.16459265177255347,0.717815955628387,-1.0253570108704813,0.7466793087842972,1.012105596699023,-1.8015554583925262,-0.7556175795914996,1.939349324063401,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.7611143743903642,-0.10274412595611422,-1.1220409269467857,-0.31379172061254096,0.5821085295937556,-0.8731181007367357,-0.7556175795914996,-0.46294145155061833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.18154636937089877,0.1429173799503565,-0.6682049072370647,2.1385475348676475,1.012105596699023,1.9447478767767723,-0.7556175795914996,-0.46294145155061833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-1.659345078793736,0.3480574003464819,0.5547629259200364,-0.6286190574647273,0.15211146248848834,0.11521844128394479,0.6407113451589135,-0.46294145155061833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.570175580451576,1.3509641667275385,-1.237164076646129,-0.2143725616065874,-0.4498844314588858,0.5566493869295452,-0.7556175795914996,1.939349324063401,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.4760168265287335,-1.8071791102350316,-1.4709790806579865,-1.009725833654216,-0.7078826717220461,-1.227304582198692,-0.7556175795914996,-0.46294145155061833,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.406689541396023,0.327796657591309,-1.2316836321655438,-0.6617587771333785,-0.6218832583009927,0.48633295310989216,3.4333691946597398,-0.46294145155061833,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-0.3432452957912498,0.45695889265553596,-1.1991548710873892,-0.09838354276630823,1.5281020772253435,0.7936418120254133,-0.7556175795914996,-0.46294145155061833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.7458111948827302,1.062248582466325,0.13129656393930178,-0.03210410342900584,1.3561032503832366,1.1048571394864708,2.0370402699093266,-0.46294145155061833,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.2168096175708727,-0.9207716146962188,-0.04954698646015204,-0.761177936139332,0.41010970275164865,-0.2441766649053933,2.0370402699093266,-0.46294145155061833,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.3446448597967999,1.2116715602857258,0.13890878134691365,0.2992930932575061,-1.5678768059325805,0.856145308753994,0.6407113451589135,-0.46294145155061833,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.9339883747631526,-0.7814790082544052,0.1695434052024233,-1.7719393860331936,-1.3098785656694203,-0.33142112908903726,0.6407113451589135,-0.46294145155061833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.7075540802384968,0.11252626581759739,-0.43167446365583945,-1.3742627500093791,1.7001009040674504,-0.15953651308544062,-0.7556175795914996,-0.46294145155061833,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.659345078793736,0.36578555025725823,-1.019936322736612,1.856859917684112,-0.9658809119852064,-2.3614826165860605,-0.7556175795914996,-0.46294145155061833,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.3120163546531232,-0.04955967622378568,-0.3325729632887587,-0.47949031895579697,-1.3098785656694203,-0.45773027872804395,0.6407113451589135,1.939349324063401,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.025409289964621336,-0.9106412433186326,-1.2761238250223954,-1.7553695261988678,0.0661120490674349,-0.04364461290119738,0.6407113451589135,-0.46294145155061833,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.841709640760271,0.327796657591309,0.14795654075818807,1.2106353841454138,-1.2238791522483667,-0.04494676908304301,-0.7556175795914996,-0.46294145155061833,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.8479299156002336,0.7887285552714918,-0.23547723797035794,-1.2748435910034255,-0.19188619119572545,0.059225725464591386,-0.7556175795914996,-0.46294145155061833,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.24311703529059128,0.07453737315164818,-0.6268470301247666,0.5975505702753668,1.5281020772253435,0.6907714736596245,0.6407113451589135,-0.46294145155061833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.5590629033711401,-0.07235301182335512,0.32525779051162423,0.15016435474857573,-0.7078826717220461,-1.5046638489317685,-0.7556175795914996,-0.46294145155061833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.644983396117078,1.0647811753107221,-1.3284777963854018,-0.2143725616065874,-1.2238791522483667,-0.6178954890950314,0.6407113451589135,-0.46294145155061833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0632363536676077,1.110367846509861,-1.0724556663149483,0.8792381874589019,-1.1378797388273134,-0.7481111072795744,-0.7556175795914996,-0.46294145155061833,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.2834467010363971,-1.8071791102350316,-0.9398947808344247,0.08388491541127333,-0.9658809119852064,-2.291166182766408,-0.7556175795914996,-0.46294145155061833,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.959019226615806,0.34045962181329226,-0.38235463237801887,0.9786573464648556,-1.1378797388273134,1.1647563238513603,-0.7556175795914996,-0.46294145155061833,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.11766604423602829,0.6848922486512308,-0.5428513783344655,-0.1978027017722618,1.1841044235411298,0.050110632191673346,-0.7556175795914996,-0.46294145155061833,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.1678939337769907,0.2087647939046687,1.3053749041604357,0.2827232334231805,-0.879881498564153,0.9772458336656188,2.0370402699093266,-0.46294145155061833,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.503997458006883,0.09986330159561417,0.6843573025294868,1.8402900578497865,-0.6218832583009927,-0.36918365836255457,-0.7556175795914996,-0.46294145155061833,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.371903282617571,-0.7333597442108697,-0.18502713160736903,0.7301094489499715,0.9261061832779693,-0.6908162352783755,-0.7556175795914996,1.939349324063401,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.09345675119805984,-0.8979782790966494,-0.2416826334789301,0.6472601497783436,-0.36388501803783235,-1.020261749285269,-0.7556175795914996,-0.46294145155061833,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.8991924124422787,-0.2698952536862904,-0.52110145781237,-0.42978073945282014,1.44210266380429,0.035786914191373705,0.6407113451589135,-0.46294145155061833,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.1536521970296258,-1.042336071227256,-0.5008269168584144,-0.09838354276630823,-0.27788560461677886,-0.6035717710947318,-0.7556175795914996,-0.46294145155061833,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-1.659345078793736,0.6570337273628682,-0.6105335474713336,0.43185197193211083,0.0661120490674349,-0.008486395991370856,-0.7556175795914996,1.939349324063401,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-1.0235493783410838,-0.7764138225656121,-1.0648147288027134,0.44842183176643646,1.5281020772253435,-0.6361256756408675,-0.7556175795914996,1.939349324063401,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8730437574592073,0.21129738674906526,-0.43842832051721464,-0.9931559738198904,0.15211146248848834,-1.1713118663793387,-0.7556175795914996,-0.46294145155061833,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-1.1390161765768438,0.9888033899788237,0.7499253013840973,2.188257114370624,0.49610911617270215,-1.3002253283820362,-0.7556175795914996,-0.46294145155061833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.5754848609603176,-1.0929879281151882,-0.03708014491624323,0.46499169160076204,0.8401067698569159,0.8470302154810759,-0.7556175795914996,-0.46294145155061833,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.38279846712992716,-0.4167856386612937,-0.7344075277583476,-2.8655501350986827,0.0661120490674349,2.266380453692593,0.6407113451589135,-0.46294145155061833,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
